Date, Open, High, Low, Close
02/28/14, 2789.12, 2789.12, 2789.12, 2789.12
02/27/14, 2780.20, 2780.20, 2780.20, 2780.20
02/26/14, 2773.45, 2773.45, 2773.45, 2773.45
02/25/14, 2774.45, 2774.45, 2774.45, 2774.45
02/24/14, 2771.55, 2771.55, 2771.55, 2771.55
02/21/14, 2757.32, 2757.32, 2757.32, 2757.32
02/20/14, 2752.23, 2752.23, 2752.23, 2752.23
02/19/14, 2746.61, 2746.61, 2746.61, 2746.61
02/18/14, 2754.22, 2754.22, 2754.22, 2754.22
02/17/14, 2745.41, 2745.41, 2745.41, 2745.41
02/14/14, 2740.25, 2740.25, 2740.25, 2740.25
02/13/14, 2725.65, 2725.65, 2725.65, 2725.65
02/12/14, 2711.64, 2711.64, 2711.64, 2711.64
02/11/14, 2705.21, 2705.21, 2705.21, 2705.21
02/10/14, 2673.32, 2673.32, 2673.32, 2673.32
02/07/14, 2662.71, 2662.71, 2662.71, 2662.71
02/06/14, 2628.82, 2628.82, 2628.82, 2628.82
02/05/14, 2599.80, 2599.80, 2599.80, 2599.80
02/04/14, 2600.38, 2600.38, 2600.38, 2600.38
02/03/14, 2599.12, 2599.12, 2599.12, 2599.12
01/31/14, 2641.54, 2641.54, 2641.54, 2641.54
01/30/14, 2652.56, 2652.56, 2652.56, 2652.56
01/29/14, 2638.34, 2638.34, 2638.34, 2638.34
01/28/14, 2652.02, 2652.02, 2652.02, 2652.02
01/27/14, 2643.41, 2643.41, 2643.41, 2643.41
01/24/14, 2669.14, 2669.14, 2669.14, 2669.14
01/23/14, 2720.30, 2720.30, 2720.30, 2720.30
01/22/14, 2737.87, 2737.87, 2737.87, 2737.87
01/21/14, 2736.36, 2736.36, 2736.36, 2736.36
01/20/14, 2730.48, 2730.48, 2730.48, 2730.48
01/17/14, 2728.92, 2728.92, 2728.92, 2728.92
01/16/14, 2733.72, 2733.72, 2733.72, 2733.72
01/15/14, 2730.68, 2730.68, 2730.68, 2730.68
01/14/14, 2722.47, 2722.47, 2722.47, 2722.47
01/13/14, 2703.79, 2703.79, 2703.79, 2703.79
01/10/14, 2721.43, 2721.43, 2721.43, 2721.43
01/09/14, 2703.96, 2703.96, 2703.96, 2703.96
01/08/14, 2713.32, 2713.32, 2713.32, 2713.32
01/07/14, 2710.76, 2710.76, 2710.76, 2710.76
01/06/14, 2700.63, 2700.63, 2700.63, 2700.63
01/03/14, 2711.10, 2711.10, 2711.10, 2711.10
01/02/14, 2713.23, 2713.23, 2713.23, 2713.23
12/31/13, 2740.45, 2740.45, 2740.45, 2740.45
12/30/13, 2732.14, 2732.14, 2732.14, 2732.14
12/27/13, 2730.19, 2730.19, 2730.19, 2730.19
12/26/13, 2719.27, 2719.27, 2719.27, 2719.27
12/25/13, 2710.34, 2710.34, 2710.34, 2710.34
12/24/13, 2710.13, 2710.13, 2710.13, 2710.13
12/23/13, 2705.04, 2705.04, 2705.04, 2705.04
12/20/13, 2687.53, 2687.53, 2687.53, 2687.53
12/19/13, 2673.87, 2673.87, 2673.87, 2673.87
12/18/13, 2668.77, 2668.77, 2668.77, 2668.77
12/17/13, 2635.76, 2635.76, 2635.76, 2635.76
12/16/13, 2644.15, 2644.15, 2644.15, 2644.15
12/13/13, 2628.42, 2628.42, 2628.42, 2628.42
12/12/13, 2630.85, 2630.85, 2630.85, 2630.85
12/11/13, 2649.76, 2649.76, 2649.76, 2649.76
12/10/13, 2674.81, 2674.81, 2674.81, 2674.81
12/09/13, 2680.25, 2680.25, 2680.25, 2680.25
12/06/13, 2672.02, 2672.02, 2672.02, 2672.02
12/05/13, 2651.65, 2651.65, 2651.65, 2651.65
12/04/13, 2654.75, 2654.75, 2654.75, 2654.75
12/03/13, 2665.32, 2665.32, 2665.32, 2665.32
12/02/13, 2676.88, 2676.88, 2676.88, 2676.88
11/29/13, 2686.18, 2686.18, 2686.18, 2686.18
11/28/13, 2682.06, 2682.06, 2682.06, 2682.06
11/27/13, 2676.73, 2676.73, 2676.73, 2676.73
11/26/13, 2671.35, 2671.35, 2671.35, 2671.35
11/25/13, 2673.40, 2673.40, 2673.40, 2673.40
11/22/13, 2674.11, 2674.11, 2674.11, 2674.11
11/21/13, 2664.53, 2664.53, 2664.53, 2664.53
11/20/13, 2657.08, 2657.08, 2657.08, 2657.08
11/19/13, 2663.12, 2663.12, 2663.12, 2663.12
11/18/13, 2671.07, 2671.07, 2671.07, 2671.07
11/15/13, 2673.65, 2673.65, 2673.65, 2673.65
11/14/13, 2657.07, 2657.07, 2657.07, 2657.07
11/13/13, 2637.75, 2637.75, 2637.75, 2637.75
11/12/13, 2632.59, 2632.59, 2632.59, 2632.59
11/11/13, 2634.77, 2634.77, 2634.77, 2634.77
11/08/13, 2629.39, 2629.39, 2629.39, 2629.39
11/07/13, 2617.10, 2617.10, 2617.10, 2617.10
11/06/13, 2647.33, 2647.33, 2647.33, 2647.33
11/05/13, 2637.65, 2637.65, 2637.65, 2637.65
11/04/13, 2643.87, 2643.87, 2643.87, 2643.87
11/01/13, 2632.48, 2632.48, 2632.48, 2632.48
10/31/13, 2641.65, 2641.65, 2641.65, 2641.65
10/30/13, 2655.44, 2655.44, 2655.44, 2655.44
10/29/13, 2659.92, 2659.92, 2659.92, 2659.92
10/28/13, 2652.20, 2652.20, 2652.20, 2652.20
10/25/13, 2645.73, 2645.73, 2645.73, 2645.73
10/24/13, 2644.65, 2644.65, 2644.65, 2644.65
10/23/13, 2635.58, 2635.58, 2635.58, 2635.58
10/22/13, 2645.98, 2645.98, 2645.98, 2645.98
10/21/13, 2628.76, 2628.76, 2628.76, 2628.76
10/18/13, 2625.51, 2625.51, 2625.51, 2625.51
10/17/13, 2602.43, 2602.43, 2602.43, 2602.43
10/16/13, 2583.64, 2583.64, 2583.64, 2583.64
10/15/13, 2565.00, 2565.00, 2565.00, 2565.00
10/14/13, 2571.93, 2571.93, 2571.93, 2571.93
10/11/13, 2563.12, 2563.12, 2563.12, 2563.12
10/10/13, 2543.82, 2543.82, 2543.82, 2543.82
10/09/13, 2504.72, 2504.72, 2504.72, 2504.72
10/08/13, 2514.10, 2514.10, 2514.10, 2514.10
10/07/13, 2539.06, 2539.06, 2539.06, 2539.06
10/04/13, 2557.32, 2557.32, 2557.32, 2557.32
10/03/13, 2550.20, 2550.20, 2550.20, 2550.20
10/02/13, 2563.41, 2563.41, 2563.41, 2563.41
10/01/13, 2567.45, 2567.45, 2567.45, 2567.45
09/30/13, 2550.76, 2550.76, 2550.76, 2550.76
09/27/13, 2565.64, 2565.64, 2565.64, 2565.64
09/26/13, 2568.32, 2568.32, 2568.32, 2568.32
09/25/13, 2561.93, 2561.93, 2561.93, 2561.93
09/24/13, 2568.07, 2568.07, 2568.07, 2568.07
09/23/13, 2571.75, 2571.75, 2571.75, 2571.75
09/20/13, 2579.13, 2579.13, 2579.13, 2579.13
09/19/13, 2595.62, 2595.62, 2595.62, 2595.62
09/18/13, 2574.90, 2574.90, 2574.90, 2574.90
09/17/13, 2552.35, 2552.35, 2552.35, 2552.35
09/16/13, 2550.61, 2550.61, 2550.61, 2550.61
09/13/13, 2532.08, 2532.08, 2532.08, 2532.08
09/12/13, 2532.77, 2532.77, 2532.77, 2532.77
09/11/13, 2539.10, 2539.10, 2539.10, 2539.10
09/10/13, 2532.49, 2532.49, 2532.49, 2532.49
09/09/13, 2513.57, 2513.57, 2513.57, 2513.57
09/06/13, 2488.71, 2488.71, 2488.71, 2488.71
09/05/13, 2480.78, 2480.78, 2480.78, 2480.78
09/04/13, 2478.87, 2478.87, 2478.87, 2478.87
09/03/13, 2461.00, 2461.00, 2461.00, 2461.00
09/02/13, 2458.04, 2458.04, 2458.04, 2458.04
08/30/13, 2445.28, 2445.28, 2445.28, 2445.28
08/29/13, 2455.10, 2455.10, 2455.10, 2455.10
08/28/13, 2452.30, 2452.30, 2452.30, 2452.30
08/27/13, 2455.09, 2455.09, 2455.09, 2455.09
08/26/13, 2489.76, 2489.76, 2489.76, 2489.76
08/23/13, 2491.70, 2491.70, 2491.70, 2491.70
08/22/13, 2475.59, 2475.59, 2475.59, 2475.59
08/21/13, 2461.41, 2461.41, 2461.41, 2461.41
08/20/13, 2476.29, 2476.29, 2476.29, 2476.29
08/19/13, 2477.35, 2477.35, 2477.35, 2477.35
08/16/13, 2486.88, 2486.88, 2486.88, 2486.88
08/15/13, 2487.26, 2487.26, 2487.26, 2487.26
08/14/13, 2516.29, 2516.29, 2516.29, 2516.29
08/13/13, 2518.69, 2518.69, 2518.69, 2518.69
08/12/13, 2509.56, 2509.56, 2509.56, 2509.56
08/09/13, 2506.52, 2506.52, 2506.52, 2506.52
08/08/13, 2506.48, 2506.48, 2506.48, 2506.48
08/07/13, 2491.80, 2491.80, 2491.80, 2491.80
08/06/13, 2507.17, 2507.17, 2507.17, 2507.17
08/05/13, 2515.28, 2515.28, 2515.28, 2515.28
08/02/13, 2516.89, 2516.89, 2516.89, 2516.89
08/01/13, 2509.44, 2509.44, 2509.44, 2509.44
07/31/13, 2484.92, 2484.92, 2484.92, 2484.92
07/30/13, 2487.97, 2487.97, 2487.97, 2487.97
07/29/13, 2485.52, 2485.52, 2485.52, 2485.52
07/26/13, 2495.10, 2495.10, 2495.10, 2495.10
07/25/13, 2496.34, 2496.34, 2496.34, 2496.34
07/24/13, 2497.93, 2497.93, 2497.93, 2497.93
07/23/13, 2499.13, 2499.13, 2499.13, 2499.13
07/22/13, 2498.16, 2498.16, 2498.16, 2498.16
07/19/13, 2489.19, 2489.19, 2489.19, 2489.19
07/18/13, 2489.16, 2489.16, 2489.16, 2489.16
07/17/13, 2483.64, 2483.64, 2483.64, 2483.64
07/16/13, 2477.36, 2477.36, 2477.36, 2477.36
07/15/13, 2479.72, 2479.72, 2479.72, 2479.72
07/12/13, 2476.62, 2476.62, 2476.62, 2476.62
07/11/13, 2471.81, 2471.81, 2471.81, 2471.81
07/10/13, 2430.50, 2430.50, 2430.50, 2430.50
07/09/13, 2420.89, 2420.89, 2420.89, 2420.89
07/08/13, 2403.64, 2403.64, 2403.64, 2403.64
07/05/13, 2395.88, 2395.88, 2395.88, 2395.88
07/04/13, 2393.45, 2393.45, 2393.45, 2393.45
07/03/13, 2382.32, 2382.32, 2382.32, 2382.32
07/02/13, 2391.04, 2391.04, 2391.04, 2391.04
07/01/13, 2391.24, 2391.24, 2391.24, 2391.24
06/28/13, 2374.19, 2374.19, 2374.19, 2374.19
06/27/13, 2373.60, 2373.60, 2373.60, 2373.60
06/26/13, 2356.07, 2356.07, 2356.07, 2356.07
06/25/13, 2335.79, 2335.79, 2335.79, 2335.79
06/24/13, 2320.13, 2320.13, 2320.13, 2320.13
06/21/13, 2355.80, 2355.80, 2355.80, 2355.80
06/20/13, 2361.62, 2361.62, 2361.62, 2361.62
06/19/13, 2442.79, 2442.79, 2442.79, 2442.79
06/18/13, 2459.18, 2459.18, 2459.18, 2459.18
06/17/13, 2451.81, 2451.81, 2451.81, 2451.81
06/14/13, 2431.96, 2431.96, 2431.96, 2431.96
06/13/13, 2431.57, 2431.57, 2431.57, 2431.57
06/12/13, 2422.47, 2422.47, 2422.47, 2422.47
06/11/13, 2430.67, 2430.67, 2430.67, 2430.67
06/10/13, 2452.39, 2452.39, 2452.39, 2452.39
06/07/13, 2451.58, 2451.58, 2451.58, 2451.58
06/06/13, 2431.94, 2431.94, 2431.94, 2431.94
06/05/13, 2426.64, 2426.64, 2426.64, 2426.64
06/04/13, 2457.96, 2457.96, 2457.96, 2457.96
06/03/13, 2462.35, 2462.35, 2462.35, 2462.35
05/31/13, 2458.53, 2458.53, 2458.53, 2458.53
05/30/13, 2489.12, 2489.12, 2489.12, 2489.12
05/29/13, 2481.77, 2481.77, 2481.77, 2481.77
05/28/13, 2494.97, 2494.97, 2494.97, 2494.97
05/27/13, 2482.42, 2482.42, 2482.42, 2482.42
05/24/13, 2483.44, 2483.44, 2483.44, 2483.44
05/23/13, 2483.21, 2483.21, 2483.21, 2483.21
05/22/13, 2508.56, 2508.56, 2508.56, 2508.56
05/21/13, 2519.05, 2519.05, 2519.05, 2519.05
05/20/13, 2511.60, 2511.60, 2511.60, 2511.60
05/17/13, 2505.27, 2505.27, 2505.27, 2505.27
05/16/13, 2498.04, 2498.04, 2498.04, 2498.04
05/15/13, 2500.43, 2500.43, 2500.43, 2500.43
05/14/13, 2498.38, 2498.38, 2498.38, 2498.38
05/13/13, 2483.59, 2483.59, 2483.59, 2483.59
05/10/13, 2485.87, 2485.87, 2485.87, 2485.87
05/09/13, 2487.12, 2487.12, 2487.12, 2487.12
05/08/13, 2494.09, 2494.09, 2494.09, 2494.09
05/07/13, 2473.62, 2473.62, 2473.62, 2473.62
05/06/13, 2463.09, 2463.09, 2463.09, 2463.09
05/03/13, 2460.49, 2460.49, 2460.49, 2460.49
05/02/13, 2435.95, 2435.95, 2435.95, 2435.95
05/01/13, 2426.74, 2426.74, 2426.74, 2426.74
04/30/13, 2445.95, 2445.95, 2445.95, 2445.95
04/29/13, 2432.85, 2432.85, 2432.85, 2432.85
04/26/13, 2414.08, 2414.08, 2414.08, 2414.08
04/25/13, 2417.52, 2417.52, 2417.52, 2417.52
04/24/13, 2403.55, 2403.55, 2403.55, 2403.55
04/23/13, 2392.56, 2392.56, 2392.56, 2392.56
04/22/13, 2369.93, 2369.93, 2369.93, 2369.93
04/19/13, 2361.50, 2361.50, 2361.50, 2361.50
04/18/13, 2347.08, 2347.08, 2347.08, 2347.08
04/17/13, 2357.05, 2357.05, 2357.05, 2357.05
04/16/13, 2390.46, 2390.46, 2390.46, 2390.46
04/15/13, 2373.04, 2373.04, 2373.04, 2373.04
04/12/13, 2419.96, 2419.96, 2419.96, 2419.96
04/11/13, 2436.65, 2436.65, 2436.65, 2436.65
04/10/13, 2424.15, 2424.15, 2424.15, 2424.15
04/09/13, 2396.17, 2396.17, 2396.17, 2396.17
04/08/13, 2381.43, 2381.43, 2381.43, 2381.43
04/05/13, 2372.75, 2372.75, 2372.75, 2372.75
04/04/13, 2384.05, 2384.05, 2384.05, 2384.05
04/03/13, 2393.10, 2393.10, 2393.10, 2393.10
04/02/13, 2409.34, 2409.34, 2409.34, 2409.34
04/01/13, 2403.84, 2403.84, 2403.84, 2403.84
03/29/13, 2414.30, 2414.30, 2414.30, 2414.30
03/28/13, 2413.14, 2413.14, 2413.14, 2413.14
03/27/13, 2405.25, 2405.25, 2405.25, 2405.25
03/26/13, 2408.63, 2408.63, 2408.63, 2408.63
03/25/13, 2395.29, 2395.29, 2395.29, 2395.29
03/22/13, 2402.08, 2402.08, 2402.08, 2402.08
03/21/13, 2394.70, 2394.70, 2394.70, 2394.70
03/20/13, 2408.45, 2408.45, 2408.45, 2408.45
03/19/13, 2397.09, 2397.09, 2397.09, 2397.09
03/18/13, 2404.01, 2404.01, 2404.01, 2404.01
03/15/13, 2422.36, 2422.36, 2422.36, 2422.36
03/14/13, 2420.22, 2420.22, 2420.22, 2420.22
03/13/13, 2407.54, 2407.54, 2407.54, 2407.54
03/12/13, 2412.68, 2412.68, 2412.68, 2412.68
03/11/13, 2414.81, 2414.81, 2414.81, 2414.81
03/08/13, 2409.00, 2409.00, 2409.00, 2409.00
03/07/13, 2404.36, 2404.36, 2404.36, 2404.36
03/06/13, 2402.29, 2402.29, 2402.29, 2402.29
03/05/13, 2399.10, 2399.10, 2399.10, 2399.10
03/04/13, 2372.57, 2372.57, 2372.57, 2372.57
03/01/13, 2374.91, 2374.91, 2374.91, 2374.91
02/28/13, 2380.12, 2380.12, 2380.12, 2380.12
02/27/13, 2373.39, 2373.39, 2373.39, 2373.39
02/26/13, 2351.94, 2351.94, 2351.94, 2351.94
02/25/13, 2357.41, 2357.41, 2357.41, 2357.41
02/22/13, 2376.77, 2376.77, 2376.77, 2376.77
02/21/13, 2360.95, 2360.95, 2360.95, 2360.95
02/20/13, 2390.43, 2390.43, 2390.43, 2390.43
02/19/13, 2407.52, 2407.52, 2407.52, 2407.52
02/18/13, 2391.04, 2391.04, 2391.04, 2391.04
02/15/13, 2392.53, 2392.53, 2392.53, 2392.53
02/14/13, 2398.49, 2398.49, 2398.49, 2398.49
02/13/13, 2399.32, 2399.32, 2399.32, 2399.32
02/12/13, 2395.10, 2395.10, 2395.10, 2395.10
02/11/13, 2387.88, 2387.88, 2387.88, 2387.88
02/08/13, 2397.18, 2397.18, 2397.18, 2397.18
02/07/13, 2383.53, 2383.53, 2383.53, 2383.53
02/06/13, 2394.68, 2394.68, 2394.68, 2394.68
02/05/13, 2393.24, 2393.24, 2393.24, 2393.24
02/04/13, 2382.65, 2382.65, 2382.65, 2382.65
02/01/13, 2408.48, 2408.48, 2408.48, 2408.48
01/31/13, 2388.80, 2388.80, 2388.80, 2388.80
01/30/13, 2394.45, 2394.45, 2394.45, 2394.45
01/29/13, 2396.83, 2396.83, 2396.83, 2396.83
01/28/13, 2383.06, 2383.06, 2383.06, 2383.06
01/25/13, 2392.00, 2392.00, 2392.00, 2392.00
01/24/13, 2380.21, 2380.21, 2380.21, 2380.21
01/23/13, 2382.52, 2382.52, 2382.52, 2382.52
01/22/13, 2379.46, 2379.46, 2379.46, 2379.46
01/21/13, 2373.67, 2373.67, 2373.67, 2373.67
01/18/13, 2372.94, 2372.94, 2372.94, 2372.94
01/17/13, 2370.24, 2370.24, 2370.24, 2370.24
01/16/13, 2358.74, 2358.74, 2358.74, 2358.74
01/15/13, 2361.55, 2361.55, 2361.55, 2361.55
01/14/13, 2362.15, 2362.15, 2362.15, 2362.15
01/11/13, 2364.85, 2364.85, 2364.85, 2364.85
01/10/13, 2359.72, 2359.72, 2359.72, 2359.72
01/09/13, 2344.02, 2344.02, 2344.02, 2344.02
01/08/13, 2336.07, 2336.07, 2336.07, 2336.07
01/07/13, 2340.78, 2340.78, 2340.78, 2340.78
01/04/13, 2348.54, 2348.54, 2348.54, 2348.54
01/03/13, 2345.96, 2345.96, 2345.96, 2345.96
01/02/13, 2349.98, 2349.98, 2349.98, 2349.98
12/31/12, 2298.30, 2298.30, 2298.30, 2298.30
12/28/12, 2275.84, 2275.84, 2275.84, 2275.84
12/27/12, 2290.22, 2290.22, 2290.22, 2290.22
12/26/12, 2287.80, 2287.80, 2287.80, 2287.80
12/25/12, 2293.70, 2293.70, 2293.70, 2293.70
12/24/12, 2292.53, 2292.53, 2292.53, 2292.53
12/21/12, 2296.95, 2296.95, 2296.95, 2296.95
12/20/12, 2315.47, 2315.47, 2315.47, 2315.47
12/19/12, 2315.38, 2315.38, 2315.38, 2315.38
12/18/12, 2316.86, 2316.86, 2316.86, 2316.86
12/17/12, 2294.89, 2294.89, 2294.89, 2294.89
12/14/12, 2281.94, 2281.94, 2281.94, 2281.94
12/13/12, 2287.69, 2287.69, 2287.69, 2287.69
12/12/12, 2297.60, 2297.60, 2297.60, 2297.60
12/11/12, 2295.71, 2295.71, 2295.71, 2295.71
12/10/12, 2279.54, 2279.54, 2279.54, 2279.54
12/07/12, 2273.25, 2273.25, 2273.25, 2273.25
12/06/12, 2272.07, 2272.07, 2272.07, 2272.07
12/05/12, 2264.39, 2264.39, 2264.39, 2264.39
12/04/12, 2265.02, 2265.02, 2265.02, 2265.02
12/03/12, 2266.73, 2266.73, 2266.73, 2266.73
11/30/12, 2269.83, 2269.83, 2269.83, 2269.83
11/29/12, 2269.23, 2269.23, 2269.23, 2269.23
11/28/12, 2252.32, 2252.32, 2252.32, 2252.32
11/27/12, 2243.80, 2243.80, 2243.80, 2243.80
11/26/12, 2249.60, 2249.60, 2249.60, 2249.60
11/23/12, 2252.42, 2252.42, 2252.42, 2252.42
11/22/12, 2226.62, 2226.62, 2226.62, 2226.62
11/21/12, 2217.49, 2217.49, 2217.49, 2217.49
11/20/12, 2212.34, 2212.34, 2212.34, 2212.34
11/19/12, 2211.51, 2211.51, 2211.51, 2211.51
11/16/12, 2166.95, 2166.95, 2166.95, 2166.95
11/15/12, 2167.60, 2167.60, 2167.60, 2167.60
11/14/12, 2177.95, 2177.95, 2177.95, 2177.95
11/13/12, 2200.72, 2200.72, 2200.72, 2200.72
11/12/12, 2209.20, 2209.20, 2209.20, 2209.20
11/09/12, 2211.87, 2211.87, 2211.87, 2211.87
11/08/12, 2210.84, 2210.84, 2210.84, 2210.84
11/07/12, 2235.00, 2235.00, 2235.00, 2235.00
11/06/12, 2269.85, 2269.85, 2269.85, 2269.85
11/05/12, 2257.10, 2257.10, 2257.10, 2257.10
11/02/12, 2256.87, 2256.87, 2256.87, 2256.87
11/01/12, 2272.60, 2272.60, 2272.60, 2272.60
10/31/12, 2251.27, 2251.27, 2251.27, 2251.27
10/30/12, 2254.15, 2254.15, 2254.15, 2254.15
10/29/12, 2246.11, 2246.11, 2246.11, 2246.11
10/26/12, 2250.03, 2250.03, 2250.03, 2250.03
10/25/12, 2255.75, 2255.75, 2255.75, 2255.75
10/24/12, 2247.92, 2247.92, 2247.92, 2247.92
10/23/12, 2252.27, 2252.27, 2252.27, 2252.27
10/22/12, 2286.94, 2286.94, 2286.94, 2286.94
10/19/12, 2288.38, 2288.38, 2288.38, 2288.38
10/18/12, 2318.56, 2318.56, 2318.56, 2318.56
10/17/12, 2321.88, 2321.88, 2321.88, 2321.88
10/16/12, 2309.59, 2309.59, 2309.59, 2309.59
10/15/12, 2280.75, 2280.75, 2280.75, 2280.75
10/12/12, 2270.98, 2270.98, 2270.98, 2270.98
10/11/12, 2274.03, 2274.03, 2274.03, 2274.03
10/10/12, 2270.35, 2270.35, 2270.35, 2270.35
10/09/12, 2286.99, 2286.99, 2286.99, 2286.99
10/08/12, 2308.01, 2308.01, 2308.01, 2308.01
10/05/12, 2323.49, 2323.49, 2323.49, 2323.49
10/04/12, 2316.33, 2316.33, 2316.33, 2316.33
10/03/12, 2304.10, 2304.10, 2304.10, 2304.10
10/02/12, 2308.91, 2308.91, 2308.91, 2308.91
10/01/12, 2308.73, 2308.73, 2308.73, 2308.73
09/28/12, 2298.07, 2298.07, 2298.07, 2298.07
09/27/12, 2307.77, 2307.77, 2307.77, 2307.77
09/26/12, 2284.86, 2284.86, 2284.86, 2284.86
09/25/12, 2312.34, 2312.34, 2312.34, 2312.34
09/24/12, 2322.82, 2322.82, 2322.82, 2322.82
09/21/12, 2335.12, 2335.12, 2335.12, 2335.12
09/20/12, 2329.79, 2329.79, 2329.79, 2329.79
09/19/12, 2342.03, 2342.03, 2342.03, 2342.03
09/18/12, 2337.91, 2337.91, 2337.91, 2337.91
09/17/12, 2346.15, 2346.15, 2346.15, 2346.15
09/14/12, 2351.88, 2351.88, 2351.88, 2351.88
09/13/12, 2314.16, 2314.16, 2314.16, 2314.16
09/12/12, 2292.23, 2292.23, 2292.23, 2292.23
09/11/12, 2285.02, 2285.02, 2285.02, 2285.02
09/10/12, 2277.23, 2277.23, 2277.23, 2277.23
09/07/12, 2286.13, 2286.13, 2286.13, 2286.13
09/06/12, 2261.23, 2261.23, 2261.23, 2261.23
09/05/12, 2219.27, 2219.27, 2219.27, 2219.27
09/04/12, 2225.78, 2225.78, 2225.78, 2225.78
09/03/12, 2234.49, 2234.49, 2234.49, 2234.49
08/31/12, 2230.93, 2230.93, 2230.93, 2230.93
08/30/12, 2215.92, 2215.92, 2215.92, 2215.92
08/29/12, 2237.94, 2237.94, 2237.94, 2237.94
08/28/12, 2241.14, 2241.14, 2241.14, 2241.14
08/27/12, 2245.50, 2245.50, 2245.50, 2245.50
08/24/12, 2247.04, 2247.04, 2247.04, 2247.04
08/23/12, 2246.58, 2246.58, 2246.58, 2246.58
08/22/12, 2250.09, 2250.09, 2250.09, 2250.09
08/21/12, 2257.15, 2257.15, 2257.15, 2257.15
08/20/12, 2252.21, 2252.21, 2252.21, 2252.21
08/17/12, 2253.91, 2253.91, 2253.91, 2253.91
08/16/12, 2252.26, 2252.26, 2252.26, 2252.26
08/15/12, 2234.61, 2234.61, 2234.61, 2234.61
08/14/12, 2234.57, 2234.57, 2234.57, 2234.57
08/13/12, 2231.66, 2231.66, 2231.66, 2231.66
08/10/12, 2237.17, 2237.17, 2237.17, 2237.17
08/09/12, 2235.69, 2235.69, 2235.69, 2235.69
08/08/12, 2228.84, 2228.84, 2228.84, 2228.84
08/07/12, 2228.62, 2228.62, 2228.62, 2228.62
08/06/12, 2212.62, 2212.62, 2212.62, 2212.62
08/03/12, 2195.38, 2195.38, 2195.38, 2195.38
08/02/12, 2156.76, 2156.76, 2156.76, 2156.76
08/01/12, 2177.02, 2177.02, 2177.02, 2177.02
07/31/12, 2180.70, 2180.70, 2180.70, 2180.70
07/30/12, 2185.20, 2185.20, 2185.20, 2185.20
07/27/12, 2181.00, 2181.00, 2181.00, 2181.00
07/26/12, 2139.85, 2139.85, 2139.85, 2139.85
07/25/12, 2100.84, 2100.84, 2100.84, 2100.84
07/24/12, 2102.66, 2102.66, 2102.66, 2102.66
07/23/12, 2118.42, 2118.42, 2118.42, 2118.42
07/20/12, 2152.98, 2152.98, 2152.98, 2152.98
07/19/12, 2174.71, 2174.71, 2174.71, 2174.71
07/18/12, 2152.06, 2152.06, 2152.06, 2152.06
07/17/12, 2132.68, 2132.68, 2132.68, 2132.68
07/16/12, 2123.48, 2123.48, 2123.48, 2123.48
07/13/12, 2123.94, 2123.94, 2123.94, 2123.94
07/12/12, 2093.13, 2093.13, 2093.13, 2093.13
07/11/12, 2113.04, 2113.04, 2113.04, 2113.04
07/10/12, 2117.46, 2117.46, 2117.46, 2117.46
07/09/12, 2130.03, 2130.03, 2130.03, 2130.03
07/06/12, 2141.41, 2141.41, 2141.41, 2141.41
07/05/12, 2168.80, 2168.80, 2168.80, 2168.80
07/04/12, 2176.96, 2176.96, 2176.96, 2176.96
07/03/12, 2176.90, 2176.90, 2176.90, 2176.90
07/02/12, 2151.67, 2151.67, 2151.67, 2151.67
06/29/12, 2144.36, 2144.36, 2144.36, 2144.36
06/28/12, 2078.25, 2078.25, 2078.25, 2078.25
06/27/12, 2085.98, 2085.98, 2085.98, 2085.98
06/26/12, 2069.10, 2069.10, 2069.10, 2069.10
06/25/12, 2063.77, 2063.77, 2063.77, 2063.77
06/22/12, 2095.21, 2095.21, 2095.21, 2095.21
06/21/12, 2100.63, 2100.63, 2100.63, 2100.63
06/20/12, 2147.83, 2147.83, 2147.83, 2147.83
06/19/12, 2147.94, 2147.94, 2147.94, 2147.94
06/18/12, 2122.95, 2122.95, 2122.95, 2122.95
06/15/12, 2111.46, 2111.46, 2111.46, 2111.46
06/14/12, 2088.24, 2088.24, 2088.24, 2088.24
06/13/12, 2083.06, 2083.06, 2083.06, 2083.06
06/12/12, 2088.65, 2088.65, 2088.65, 2088.65
06/11/12, 2075.82, 2075.82, 2075.82, 2075.82
06/08/12, 2085.58, 2085.58, 2085.58, 2085.58
06/07/12, 2088.03, 2088.03, 2088.03, 2088.03
06/06/12, 2077.37, 2077.37, 2077.37, 2077.37
06/05/12, 2033.16, 2033.16, 2033.16, 2033.16
06/04/12, 2021.71, 2021.71, 2021.71, 2021.71
06/01/12, 2025.65, 2025.65, 2025.65, 2025.65
05/31/12, 2067.38, 2067.38, 2067.38, 2067.38
05/30/12, 2078.46, 2078.46, 2078.46, 2078.46
05/29/12, 2113.81, 2113.81, 2113.81, 2113.81
05/28/12, 2090.43, 2090.43, 2090.43, 2090.43
05/25/12, 2084.58, 2084.58, 2084.58, 2084.58
05/24/12, 2088.62, 2088.62, 2088.62, 2088.62
05/23/12, 2083.73, 2083.73, 2083.73, 2083.73
05/22/12, 2102.53, 2102.53, 2102.53, 2102.53
05/21/12, 2092.19, 2092.19, 2092.19, 2092.19
05/18/12, 2063.21, 2063.21, 2063.21, 2063.21
05/17/12, 2087.24, 2087.24, 2087.24, 2087.24
05/16/12, 2108.35, 2108.35, 2108.35, 2108.35
